章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT006,Q0290,力試し,振込における被仕向銀行の取扱いについて、誤っているものは次のうちどれですか。,振込通知に記載された受取人の預金種目・口座番号や住所・電話番号は、入金の際の参考事項として取り扱うことになっている。,仕向店から振込通知の重複発信による取消依頼があったときは、受取人の承諾を得ることなく、この依頼に応じることができる。,振込通知に記載された受取人の預金口座が取引解約後の場合には、仕向店への照会を省略して、資金を返送することができる。,あらかじめ取引先から振込金の入金口座の指定があったときは、振込通知に記載された受取人名がその指定口座と異なっていても指定された預金口座に振込金を入金しなければならない。,入金不能分として仕向店に照会したところ、仕向店からの回答が紹介日の翌々営業日までこないときは、回答を待たずに資金を返送することができる。,4,あらかじめ取引先から振込金の入金口座の指定があったときは、振込通知に記載された受取人名がその指定口座と異なっていても指定された預金口座に振込金を入金しなければならない。,振込通知に記載された受取人の預金種目・口座番号や住所・電話番号は、同姓同名などの預金口座がある場合に、振込金を入金する口座を特定するための参考事項として取り扱うことになっており、仕向店から振込通知の重複発信による取消依頼があったときは、受取人の承諾を得ることなく、この依頼に応じることができる(普通預金規定3条2項参照)。#そして、振込通知に記載された受取人の預金口座が引き取りに解約によりない場合には、振込通知の記載内容は正しいわけであるから、仕向店への照会をすることなく、振込金を仕向店に返送することができる。#取引解約による入金口座がない場合以外においては、原則として、仕向店に照会することになるが、その回答が照会日の翌々営業日までにこないときは、被仕向店の負担を軽減するため、回答を待たずに資金を返送することができることになっている。#振込における被仕向店の事務の基本は、受信した振込ううち等に記載された受取人名義の預金口座に振込金を入金記帳することであるから、たとえ取引先からの申出であっても振込通知に記載された受取人以外のものの預金口座に振込金を入金することはできない。#以上により、(1)、(2)、(3)、(5)は正しく、(4)は誤りであり、これが本問の正解である。
SECT006,Q0300,力試し,全国銀行内国為替制度における代金取立の取立方式について、正しいものは次のうちどれですか。,銀行間の取立方式については、集中取立、期近手形集中取立および個別取立の3つの取立方式があるが、そのいずれによるかは委任銀行の任意である。,手形であれば、取立に条件や特別の手続を要するものであっても集中取立によって取り立てることができる。,期近手形集中取立は、期日の差し迫った手形および小切手の取立方式で、実施に先立って関係銀行間で協定を結ぶことになっている。,集中取立と期近手形集中取立における不渡通知も、個別取立の不渡通知とともに銀行間の資金移動を伴う為替通知である。,未引受の為替手形や一覧払い手形は、いずれの取立方式によっても取り立てることはできない。,3,期近手形集中取立は、期日の差し迫った手形および小切手の取立方式で、実施に先立って関係銀行間で協定を結ぶことになっている。,全国銀行内国為替制度では、加盟銀行間の代金取立事務の合理化を図る見地から、代金取立方式の利用機銃を定めている。それによれば、代金取立は集中取立によることを原則として、期近ものなど集中取扱いができないものは、期近手形集中取立または個別取立によることになっている。どの方式によるかは委託銀行の任意ということにはならない。#各取立方式のうち、集中取立は、同一期日の手形をまとめて取り立てる方式で、期日に取立手形の合計金額で銀行間で資金付替を行い、後日不渡分だけ、不渡手形1件ごとに資金請求する方式である。このため、取立に条件や特別の手続を要するものは、集中取立として扱うことはできない。#期近手形集中取立は、期日の差し迫った手形および小切手を集中取立に準じて取り扱う方式で、実施に先立って関係銀行間で受渡方法などについて協定を結ぶことになっている。#個別取立は、その名のとおり、証券類1件ごとに取り立てる方式で、至急扱いで取立依頼を受けた場合のほか、集中取立などによれない未引受の為替手形や一覧払い手形の取立に利用され、入金報告や不渡通知も証券類件ごとに通知される。なお、この場合の不渡通知は、銀行間での資金移動を伴うことのない不渡であった旨のたんなる通知である。#以上により、(1)、(2)、(4)、(5)は誤っており、(4)は正しく、これが本問の正解である。
SECT006,Q0310,力試し,代金取立における受託銀行の取扱いについて、正しいものは次のうちどれですか。,先日付小切手について、委託銀行から「振出日取立」の依頼を受けた場合であっても、小切手法の定めがあるので振出日前に支払呈示して取り立てることができる。,受託銀行が委託銀行に対して入金報告や不渡通知を発信することは、証券類の取立委任契約における受任者としての義務である。,自店を支払場所とする手形が不渡りとなった場合には、手形交換所に不渡届を提出する必要はない。,委託銀行から取立依頼を受けた証券類について、それが手形交換で決済できない場合でも支払いのための呈示をする義務を負う。,取立手形が不渡りになった場合には、不渡手形1件ごとに権利保全手続き取らなければならない。,2,受託銀行が委託銀行に対して入金報告や不渡通知を発信することは、証券類の取立委任契約における受任者としての義務である。,代金取立における受託銀行は委任契約の受任者としての立場で取立事務を行うことになる。そこで、先日付小切手について、委任銀行から「振出日取立」の依頼を受けた場合には、この依頼に従う義務を負うことになり、たとえ小切手法に振出日前に支払呈示をすることが認められていたとしても、振出日に取り立てなければならない。#委託銀行に対して入金報告や不渡通知を発信することは、証券類の取立委任契約における受任者としての義務になる。#ところで、取立依頼を受けたすべての証券類について受託銀行に取立義務を課すことは、大きな事務負担を課すことになる。そこで、手形交換によって決済できない証券類については、支払のための呈示をする義務を負わないものとしている。#また、取立手形が不渡りになった場合の権利保全手続については、とくに依頼のあった場合に限ることとし、すべての不渡手形についてその手続きを取るものとしていない。#なお、自店が支払場所になっている手形が不渡りになったときは、手形交換所に不渡届を提出することになっている。#以上により、(1)、(3)、(4)、(5)は誤っており、(2)は正しく、これが本問の正解である。
SECT006,Q0320,力試し,内国為替取引の組戻しの取扱いについて、誤っているものは次のうちどれですか。,組戻しは依頼人が一度取り組んだ為替取引を取りやめる際の手続で、法律的には委任契約の解除であると解されている。,振込の組戻しの場合には、振込依頼人の事情により振込依頼を撤回する場合の他に振込依頼人が振込金額や被仕向銀行または被仕向店を間違えた場合にも、組戻しによることになっている。,先日付振込について振込指定日前に被仕向銀行が組戻依頼を受けたときは、受取人の承諾を得ることなく、この組戻依頼に応じることができる。,代金取立の場合には、受託銀行が取立証券類を手形交換に持ち出した後は、組戻しをすることはできない。,代金取立の集中取立と期近手形集中取立によって取立依頼を受けた手形について、組戻しを承諾したときは不渡通知により委任店に資金を請求する。,4,代金取立の場合には、受託銀行が取立証券類を手形交換に持ち出した後は、組戻しをすることはできない。,内国為替取引において組戻しとは、依頼人が一度取り組んだ為替取引を取りやめる際の手続で、法的には、依頼人と銀行の間の為替取引の法律的性質が委任契約であることから、その委任契約の解除であると解されている。#そして、振込の場合には、振込通知が銀行間の資金決済額の算出に関係していることから、振込依頼人が振込金額や被仕向銀行や被仕向店を間違えた場合にも組戻しによることになっている(振込規定7条1項ただし書)。#先日付振込の場合には、振込指定日に受取人の預金口座に入金記帳された振込金が受取人の預金になるので、振込指定日前は、受取人の承諾を得ることなく組戻依頼に応じることができる。#代金取立の場合には、受託銀行が取立依頼を受けた証券類を手形交換に持ち出した後であったも、支払銀行に依頼することによって組戻しをすることができる。#取立方式が集中取立と期近手形集中取立の場合には、取立手形の合計金額で資金付替が完了しているので、組戻しを承諾した場合には、資金を返還してもらう必要があるので、資金の移動を伴う不渡通知によって資金を請求することになる。#以上により、(1)、(2)、(3)、(5)は正しく、(4)が誤りであり、これが本問の正解である。
SECT006,Q0330,力試し,破産手続における債権回収について、誤っているものは次のうちどれですか。,破産債権者は、原則として破産手続によらないで、権利を行使することができる。,抵当権者は、別除権者として破産手続によらないで、抵当権を実行することができる。,破産債権者は、破産手続開始後に破産財団に対して債務を負担したときは相殺することができない。,破産者に対して債務を負担するものは、破産手続開始後に他人の破産債権を取得したときは相殺することができない。,破産手続開始後の利息の請求権は、劣後的破産債権として一般の破産債権に後れる。,1,破産債権者は、原則として破産手続によらないで、権利を行使することができる。,破産者に対し破産手続開始前の原因にもとづいて生じた財産上の請求権であって、財団債権に該当しないものを、破産債権という(破産法2条5項)。この破産債権は、破産法に特別の定めがある場合を除き、破産手続によらなければ行使することができない(同法100条1項)。したがって、(1)は誤りであり、これが本問の正解である。#破産財団につき特別の先取特権、質権または抵当権を有する別除権者は、破産手続によらないで、その権利を行使することができる(破産法2条9項・65条)。抵当権者は、別除権者として、破産手続によらないで、抵当権を実行することができるのである。したがって、(2)は正しい。#破産債権者が破産手続開始後の破産財団に対して債務を負担したときは、破産債権者は、相殺をすることができない(破産法71条1項1号)。したがって、(3)は正しい。#破産者に対して債務を負担している者が破産手続開始後に他人の破産債権を取得したときは、その者は相殺することができない(破産法72条1項1号)。したがって、(4)は正しい。#破産手続開始後の利息の請求権等は、劣後的破産債権とされており、この債権は、他の破産債権に後れるとされている(破産法99条1項1号・97条1号)。したがって、(5)は正しい。
SECT006,Q0340,力試し,民事再生手続について、誤っているものは次のうちどれですか。,債権者も、債務者について再生手続開始の申立をすることができる。,再生手続においては、原則として再生債務者が引続き経営を行うことができる。,債権者が裁判所に債権の届出をして手続に参加しても、時効中断の効力は生じない。,相殺権の行使は、再生債権の届出期間内に行う必要がある。,再生計画が認可されても、保証人の責任に影響を与えない。,3,債権者が裁判所に債権の届出をして手続に参加しても、時効中断の効力は生じない。,債務者は、民事再生手続開始の申立をすることができるが、債権者も、債務者に破産手続開始の原因となる事実の生じるおそれのあるときは、民事再生手続開始の申立をすることができる(民事再生法21条)。したがって、(1)は正しい。#管財人による管理を命じる処分があった場合に例外があるが、この冷害に該当しなければ、再生債務者は、再生手続が開始した後も、その業務を遂行し、またはその財産を管理し、もしくは処分する権限を有する(民事再生法38条)。したがって、(2)は正しい。#再生債権を裁判所に届け出ることにより、民事再生手続に参加すれば、その債権者は、時効を中断することができる(民法152条、民事再生法94条)。したがって、(3)は誤りであり、これが本問の正解である。#再生債権者が再生手続開始当時再生債務者に対して債務を負担する場合において、債権および債務の双方が債権届出期間の満了前に相殺に適するようになったときは、再生債権者は、当該債権届期間内にかぎり、再生計画に定めるところによらないで、相殺をすることができる(民事再生法92条1項)。したがって、(4)は正しい。#再生計画は、再生債権者が再生債務者の保証人に対して有する権利に影響を与えない(民事再生法77条2項)。したがって、(5)は正しい。
SECT006,Q0350,力試し,抵当権の実行としての競売について、正しいものは次のうちどれですか。,競売開始決定通知は、債務者には送達されない。,抵当権の実行を開始するには、抵当権の登記に関する登記事項証明書等担保権の存在を証する文書の提出を要する。,差押えの後は、所有者は通常の用法に従って不動産を使用することができない。,抵当権の実行は、店舗不動産を競売せずに、不動産から生じる収益を被担保債権の弁済に充てる方法によることはできない。,先に競売手続きが開始しているときは、二重に競売の開始を申し立てることはできない。,2,抵当権の実行を開始するには、抵当権の登記に関する登記事項証明書等担保権の存在を証する文書の提出を要する。,執行裁判所が担保不動産の競売を開始決定したときは、その旨が債務者に送達される(民事執行法45条2項・188条)。したがって、(1)は誤りである。#抵当権の登記(仮登記を除く)に関する登記事項証明書が提出されると、抵当権の実行が開始される(民事執行法181条1項3号)。したがって、(2)は正しく、これが本問の正解である。#差押えがあっても、抵当不動産の所有者は通常の用法に従って不動産を使用し、または収益することを妨げられることはない(民事執行法条2項・188条)。したがって、(3)は誤りである。#不動産を目的とする担保権の実行は、担保不動産を競売する方法のほか、担保不動産から生じる収益を被担保債権の弁済に充てる方法によっても、行うことができる(民事執行法180条)。したがって、(4)は誤りである。#競売の開始決定がされた不動産について二重に競売の申立があったときは、執行裁判所は、さらに競売の開始決定をするものとされている(民事執行法47条1項・188条)。したがって、(5)は誤りである。
SECT006,Q0360,力試し,株式払込事務について、誤っているものは次のうちどれですか。,株式払込事務の取扱いにおける銀行と会社間の法律関係は、委任契約である。,発起設立における株式払込は、発起人が定めた銀行等の払込取扱機関においてしなければならない。,募集設立による株式払込においては、預金残高証明書により払込金額を証明して、設立登記を行うことができる。,株式払込金の保管証明義務の履行として保管証明書を交付した銀行は、払込がなかったことを理由に会社に対して証明金額の返還を拒むことができる。,払込取扱機関の役職員が払込の仮装をするための預合いに応じたときは、刑事責任を問われる。,3,募集設立による株式払込においては、預金残高証明書により払込金額を証明して、設立登記を行うことができる。,銀行が株式払込の取扱を行うにあたっては、発起人または会社との間で、株式払込取扱委託契約が締結される。この契約の法的性質については、委任契約であると解されている。したがって、(1)は正しい。#発起人は、設立時発行株式の引受後遅滞なく、その引受株式の出資が金銭による払込のときは、その全額を、発起人が定めた銀行等、信託会社その他これに準じるものに、払い込まなければならない(会社法34条)。したがって、(2)は正しい。#募集設立による株式払込においては、銀行等の保管証明書は、設立登記申請書の必要的な添付書類とされている(商業登記法47条2項5号)。発起設立の場合と異なり、これを添付しない以上、かりに預金の残高証明書を添付したとしても、設立登記をすることはできない。したがって、(3)は誤りであり、これが本問の正解である。#株式会社の募集設立に際して株式払込金の保管証明書を交付した銀行等は、当該証明書の記載が事実と異なること、または払込金の返還に関して制限があることをもって、成立後の株式会社に対抗することができない(会社法64条2項)。したがって、(4)は正しい。#株式会社の発起人・取締役等が、株式の発行にかかる払込を仮装するために預合いを行ったときは、刑事責任を問われる(会社法965条)。これらの罪を、それぞれ預合い罪、応預合い罪という。したがって、(5)は正しい。
SECT006,Q0370,力試し,銀行法上、銀行業に付随する業務と位置付けられている業務は、次のうちどれですか。,預金の受入,定期積金の受入,手形の割引,為替取引,債務の保証,5,債務の保証,銀行法上、(1)の預金の受入、(2)の定期積金の受入、(3)の手形の割引、(4)の為替取引は、いずれも銀行の本業である固有業務と位置付けられている(同法10条1項)。これに対して、(5)の債務の保証は、銀行の付随業務と位置付けられている(同法10条2項1号)。したがって、(5)が本問の正解である。#なお、債務の保証のほか、銀行法は、付随業務として17の業務を掲げるが、ここに掲げられている業務以外でも銀行業に付随する業務である以上、銀行は、それを付随業務として営むことができるとされている(同法10条2項参照)。ファクタリング業務、クレジットカード業務などがそれに該当すると解されている。今後とも、金融経済情勢の変化に伴って、付随業務の範囲は広がると予想されている。
SECT006,Q0380,力試し,定期積金について、正しいものは次のうちどれですか。,普通銀行には、定期積金の取扱いが認められていない。,定期積金の法的性質は、金銭の消費寄託であると解されている。,積金および証書は、原則として譲渡・質入が可能である。,給付補てん金は、課税の対象外とされている。,掛金の払込は、積金者の義務ではない。,5,掛金の払込は、積金者の義務ではない。,定期積金は、銀行法上、銀行の本業である固有業務の一つであり、普通銀行も、それを取り扱うことができる。したがって、(1)は誤りである。#定期積金の法的性質については、預金が民法の典型契約のうち消費者寄託契約であると解されているのに対し、民法の典型契約のいずれにも属さない無名契約であると解されている。したがって、(2)は誤りである。#定期積金規定は「この預金および証書(通帳)は、譲渡または質入することはできません。当金庫がやむをえないものと認めて質入を承諾する場合には、当金庫所定の書式により行います」とする(同規定11条)。したがって、(3)は誤りである。#定期積金の給付補てん金は、経済的には預金利息に相当する。このため、国税(所得税)・地方税(住民税)の課税対象とされている。金融機関に対しても、昭和63年の利子税制の改革時に、金融類似商品として、預金利息と同様に、源泉徴収義務が課せられるようになった。したがって、(4)は誤りである。#定期積金における掛金の払込は、満期日に一定金額の給付を受ける権利を取得するための条件であって、定期積金者は、掛金を払い込む義務を負わないと解されている。したがって、(5)は正しく、これが本問の正解である。
SECT006,Q0390,力試し,民法の代理について、正しいものは次のうちどれですか。,代理人の行為は、本人が追認してはじめて本人に対してその効力を生じる。,被保佐人は、代理人となることができない。,代理権は、本人の死亡によって消滅する。,同一の法律行為について、原則として当事者双方の代理人となることができる。,委任による代理人は、自由に復代理人を選任することができる。,3,代理権は、本人の死亡によって消滅する。,代理権を有しない者が他人の代理人としてした契約は、本人が追認をしなければ、本人に対して効力を生じることはないが(民法113条1項)、正当な代理人がその権限内において本人のためにすることを示してした意思表示は、本人に対して直接にその効力を生じる(同法99条1項)。正当な代理行為である以上、本人の追認を要しないのである。したがって、(1)は誤りである。#代理人は、行為能力者であることを要しない(民法102条)。被保佐人といえども、代理人となることができる。したがって、(2)は誤りである。#民法は、代理権は、本人の死亡によって消滅するとする(同法111条1項1号)。したがって、(3)は正しく、これが本問の正解である。#同一の法律行為については、債務の履行および本人があらかじめ許諾した行為を除いて、相手方の代理人となり、または当事者双方の代理人となることはできない(民法108条)。同一の法律行為については、原則として、双方を代理することはできないのである。したがって、(4)は誤りである。#委任による代理人は、本人の許諾を得たとき、またはやむを得ない事由があるときでなければ、復代理人を選任することができない(民法104条)。委任による代理人は、自由に復代理人を選任することはできないのである。したがって、(5)は誤りである。
SECT006,Q0400,力試し,法定相続人となることができないものは、次のうちどれですか。,兄弟姉妹の子,甥(おい)・姪(めい)の子,祖父母,孫の子,相続人の欠格事由に該当する子の子,2,甥(おい)・姪(めい)の子,法定相続人は、配偶者と血族相続人の2本立てで、血族相続人については、子、直系尊属、兄弟姉妹の順で相続人となる。ここで、子および兄弟姉妹については、その者につき死亡や相続欠格等があると、その子につき代襲相続が認められるかが問題となる。子については、再代襲、再々代襲等が認められており、何代にわたっても代襲が可能であるが、兄弟姉妹については、代襲は一代限り、すなわち、被相続人からみて甥(おい)・姪(めい)までとされている(民法887条・889条・890条)。#以上によれば、(1)の兄弟姉妹の子、(3)の祖父母、(4)の孫の子、(5)の相続人の欠格事由に該当する子の子は、法定相続人となりうるが、(2)の甥(おい)・姪(めい)の子は、相続人となることはできない。したがって、(2)が本問の正解である。
SECT006,Q0410,力試し,株式会社の機関について、誤っているものは次のうちどれですか。,株式会社には、3人以上の取締役を置かなければならない。,公開会社は、取締役会を置かなければならない。,株式会社と取締役等役員との関係は、委任に関する規定に従う。,法人は、取締役となることができない。,会計監査人は、公認会計士または監査法人でなければならない。,1,株式会社には、3人以上の取締役を置かなければならない。,株式会社の取締役の員数については、取締役会設置会社では3人以上必要であるものの(会社法331条4項)、それ以外の株式会社にあっては、その員数に制限はなく、1人でも差し支えない(同法326条1項)。したがって、(1)は誤りであり、これが本問の正解である。#公開会社(全部の株式につき譲渡制限がある会社以外の会社)には、取締役会をおかなければならない(会社法327条1項1号)。したがって、(2)は正しい。#株式会社の取締役との関係は、委任に関する規定に従うとされている(会社法330条)。したがって、(3)は正しい。#法人は、取締役となることができない(会社法331条1項1号)。したがって、(4)は正しい。#会計監査人は、公認会計士または監査法人でなければならない(会社法337条1項)。したがって、(5)は正しい。
SECT006,Q0420,力試し,個人情報の保護に関する法律(個人情報保護法)について、誤っているものは次のうちどれですか。,個人情報取扱事業者は、個人情報を取り扱うにあたっては、その利用目的をできるかぎり特定しなければならない。,個人情報取扱事業者は、利用目的を変更する場合には、変更前の利用目的と相当の関連性を有すると合理的に認められる範囲を超えて行ってはならない。,個人情報取扱事業者は、原則として、あらかじめ本人の同意を得ないで、特定された利用目的の達成に必要な範囲を超えて、個人情報を取り扱ってはならない。,個人情報取扱事業者は、利用目的を変更した場合は、原則として、変更された利用目的について、本人に通知し、または公表しなければならない。,個人情報取扱事業者は、個人情報を取得した場合は、あらかじめその利用目的を公表している場合であっても、その利用目的を本人に通知しなければならない。,5,個人情報取扱事業者は、個人情報を取得した場合は、あらかじめその利用目的を公表している場合であっても、その利用目的を本人に通知しなければならない。,個人情報取扱事業者は、個人情報を取り扱うにあたっては、その利用の目的をできるかぎり特定しなければならない(個人情報の保護に関する法律(個人情報保護法)15条1項)。したがって、(1)は正しい。#個人情報取扱事業者は、利用目的を変更する場合には、変更前の利用目的と相当の関連性を有すると合理的に認められる範囲を超えて行ってはならない(個人情報保護法15条2項)。したがって、(2)は正しい。#個人情報取扱事業者は、あらかじめ本人の同意を得ないで、特定された利用目的の達成に必要な範囲を超えて、個人情報を取り扱ってはならない。もっとも、法令にもとづく場合等においては、この限りでないとされている(個人情報保護法16条1項・3項)。したがって、(3)は正しい。#個人情報取扱事業者は、利用目的を変更した場合は、変更された利用目的について、本人に通知し、または公表することにより、本人または第三者の生命、身体、財産その他の権利利害を害する場合等においては、このかぎりでないとされている(個人情報保護法18条3項・4項)。したがって、(4)は正しい。#個人情報取扱事業者は、あらかじめその利用目的を公表している場合には、その利用目的を、本人に通知し、または公表することを要しない(個人情報保護法18条1項)。したがって、(5)は誤りであり、これが本問の正解である。
[EOF],,,,,,,,,,,
